,date,f0,f1,f2,f3,f4,f5,f6,f7,f8
742,2011-11-01,-0.2287,-0.10826,-0.29798,0.020232,-0.41683,-0.019278,-0.1692,0.042107,0.077906
743,2011-12-01,-0.13405,-0.23926,-0.20885,0.056753,-0.41112,-0.015472,-0.16791,0.041999,0.0779
744,2012-01-01,0.02567,-0.33623,-0.11916,0.092297,-0.40412,-0.011649,-0.1666,0.04189,0.077895
745,2012-02-01,0.13162,-0.37484,-0.033139,0.12559,-0.39579,-0.007813,-0.16529,0.041778,0.077889
746,2012-03-01,0.071521,-0.33777,0.045401,0.15537,-0.38613,-0.0039651,-0.16397,0.041663,0.077883
747,2012-04-01,-0.037868,-0.23725,0.1132,0.18036,-0.37512,-0.00010857,-0.16264,0.041546,0.077877
748,2012-05-01,-0.069171,-0.096246,0.16712,0.19929,-0.36273,0.0037541,-0.16131,0.041427,0.077872
749,2012-06-01,0.015659,0.051585,0.20401,0.21089,-0.34896,0.0076204,-0.15998,0.041306,0.077866
750,2012-07-01,0.046654,0.18061,0.22072,0.21389,-0.33377,0.011488,-0.15864,0.041182,0.077861
751,2012-08-01,-0.041721,0.26078,0.21408,0.20705,-0.31716,0.015353,-0.15729,0.041056,0.077855
752,2012-09-01,-0.0042809,0.24883,0.18292,0.18968,-0.2992,0.019215,-0.15594,0.040928,0.077849
753,2012-10-01,0.038246,0.15758,0.13441,0.1626,-0.27995,0.023069,-0.15459,0.040797,0.077844
754,2012-11-01,0.042989,0.019498,0.077831,0.12704,-0.25955,0.026914,-0.15323,0.040665,0.077838
755,2012-12-01,0.042706,-0.10856,0.022456,0.084259,-0.2381,0.030748,-0.15187,0.04053,0.077833
756,2013-01-01,-0.045968,-0.15361,-0.022442,0.03549,-0.21574,0.034566,-0.15051,0.040392,0.077828
757,2013-02-01,0.025651,-0.072965,-0.049362,-0.018022,-0.1926,0.038368,-0.14914,0.040253,0.077822
758,2013-03-01,0.04502,0.044407,-0.057898,-0.075032,-0.1688,0.04215,-0.14778,0.040111,0.077817
759,2013-04-01,0.014518,0.096376,-0.049598,-0.13411,-0.14446,0.045909,-0.14641,0.039967,0.077812
760,2013-05-01,-0.043308,0.061819,-0.028074,-0.19295,-0.11972,0.049644,-0.14504,0.039821,0.077806
761,2013-06-01,0.044599,-0.026199,-0.0026341,-0.24823,-0.094688,0.053351,-0.14367,0.039673,0.077801
762,2013-07-01,-0.025464,-0.056685,0.015288,-0.29568,-0.069505,0.057028,-0.1423,0.039523,0.077796
763,2013-08-01,-0.05469,-0.023493,0.017141,-0.33157,-0.044291,0.060672,-0.14093,0.039371,0.077791
764,2013-09-01,0.0036598,0.02222,0.0067072,-0.35515,-0.019166,0.064282,-0.13956,0.039216,0.077786
765,2013-10-01,0.079245,0.044032,-0.0089625,-0.3666,0.0057762,0.067853,-0.13819,0.039059,0.077781
766,2013-11-01,0.087195,0.021371,-0.023666,-0.3666,0.030458,0.071384,-0.13682,0.038901,0.077776
767,2013-12-01,0.0072411,-0.02567,-0.036315,-0.35602,0.054833,0.074872,-0.13545,0.03874,0.077771
768,2014-01-01,-0.089894,-0.066672,-0.047196,-0.33567,0.078862,0.078314,-0.13409,0.038577,0.077766
769,2014-02-01,-0.13353,-0.071024,-0.05676,-0.30635,0.10251,0.081709,-0.13272,0.038412,0.077761
770,2014-03-01,-0.040963,-0.019692,-0.065907,-0.26886,0.12573,0.085052,-0.13136,0.038245,0.077756
771,2014-04-01,0.1186,0.057821,-0.075071,-0.22402,0.1485,0.088342,-0.13,0.038076,0.077751
772,2014-05-01,0.18799,0.11983,-0.084464,-0.1727,0.17077,0.091576,-0.12865,0.037905,0.077746
773,2014-06-01,0.0013725,0.13331,-0.094279,-0.11583,0.1925,0.094752,-0.1273,0.037732,0.077742
774,2014-07-01,-0.14162,0.099123,-0.10407,-0.054297,0.21365,0.097867,-0.12595,0.037557,0.077737
775,2014-08-01,-0.25001,0.024204,-0.11079,0.010972,0.2342,0.10092,-0.12461,0.037381,0.077732
776,2014-09-01,-0.037291,-0.080189,-0.11117,0.079005,0.25409,0.1039,-0.12327,0.037202,0.077728
777,2014-10-01,0.16508,-0.1829,-0.10381,0.14871,0.2733,0.10682,-0.12194,0.037021,0.077723
778,2014-11-01,0.32117,-0.24804,-0.087494,0.21899,0.29178,0.10966,-0.12062,0.036838,0.077718
779,2014-12-01,0.30398,-0.24948,-0.060201,0.28871,0.30949,0.11243,-0.1193,0.036654,0.077714
780,2015-01-01,0.023459,-0.19731,-0.020648,0.35677,0.3264,0.11513,-0.11798,0.036467,0.077709
781,2015-02-01,-0.19688,-0.1115,0.028789,0.42207,0.34247,0.11774,-0.11668,0.036279,0.077705
782,2015-03-01,-0.43302,-0.011624,0.084824,0.48347,0.35766,0.12027,-0.11538,0.036089,0.077701
783,2015-04-01,-0.46527,0.087047,0.14417,0.53989,0.37194,0.12272,-0.11408,0.035897,0.077696
784,2015-05-01,-0.48188,0.17722,0.20354,0.59019,0.38525,0.12508,-0.1128,0.035703,0.077692
785,2015-06-01,-0.47457,0.25504,0.25966,0.63327,0.39758,0.12736,-0.11152,0.035507,0.077688
786,2015-07-01,-0.33684,0.31845,0.30922,0.66803,0.40887,0.12954,-0.11026,0.03531,0.077683
787,2015-08-01,-0.16255,0.36576,0.34896,0.69334,0.41909,0.13162,-0.109,0.03511,0.077679
788,2015-09-01,0.05442,0.39527,0.37558,0.70809,0.4282,0.13361,-0.10775,0.034909,0.077675
789,2015-10-01,0.32021,0.4053,0.38565,0.71131,0.43617,0.1355,-0.10651,0.034706,0.077671
790,2015-11-01,0.44094,0.39299,0.37611,0.70281,0.44298,0.13728,-0.10528,0.034502,0.077667
791,2015-12-01,0.62276,0.35071,0.34774,0.68329,0.44865,0.13896,-0.10406,0.034295,0.077663
792,2016-01-01,0.66908,0.27182,0.30283,0.65362,0.45323,0.14053,-0.10285,0.034087,0.077659
793,2016-02-01,0.57144,0.16139,0.24383,0.61469,0.45678,0.142,-0.10166,0.033877,0.077655
794,2016-03-01,0.31455,0.031368,0.17317,0.56737,0.45935,0.14335,-0.10047,0.033666,0.077651
795,2016-04-01,-0.11795,-0.10526,0.093316,0.51253,0.46099,0.14458,-0.099299,0.033453,0.077647
796,2016-05-01,-0.34241,-0.23553,0.0066944,0.45104,0.46178,0.1457,-0.098139,0.033238,0.077643
797,2016-06-01,-0.57518,-0.34645,-0.084249,0.38377,0.46175,0.14669,-0.096992,0.033021,0.077639
798,2016-07-01,-0.63261,-0.42505,-0.17707,0.31161,0.46098,0.14757,-0.095858,0.032803,0.077635
799,2016-08-01,-0.73104,-0.45835,-0.26933,0.23541,0.45951,0.14831,-0.094737,0.032583,0.077631
800,2016-09-01,-0.68279,-0.43738,-0.3586,0.15606,0.4574,0.14894,-0.09363,0.032362,0.077628
801,2016-10-01,-0.58398,-0.36929,-0.44253,0.074433,0.4547,0.14944,-0.092538,0.032139,0.077624
802,2016-11-01,-0.5265,-0.26544,-0.51882,-0.0086063,0.45146,0.14983,-0.091461,0.031914,0.07762
803,2016-12-01,-0.40133,-0.13809,-0.58514,-0.092181,0.44774,0.15009,-0.090398,0.031688,0.077617
804,2017-01-01,-0.099234,0.00027968,-0.63918,-0.17542,0.44359,0.15024,-0.089351,0.03146,0.077613
805,2017-02-01,0.089021,0.13721,-0.67864,-0.25745,0.43905,0.15028,-0.08832,0.031231,0.07761
806,2017-03-01,0.27267,0.26033,-0.7013,-0.33739,0.43419,0.1502,-0.087305,0.031,0.077606
807,2017-04-01,0.46095,0.35727,-0.70498,-0.41438,0.42906,0.15001,-0.086306,0.030767,0.077603
808,2017-05-01,0.56309,0.41617,-0.68793,-0.48756,0.4237,0.14972,-0.085325,0.030533,0.0776
809,2017-06-01,0.58834,0.42709,-0.65028,-0.55617,0.41817,0.14931,-0.08436,0.030298,0.077596
810,2017-07-01,0.44249,0.3845,-0.59307,-0.6195,0.41253,0.1488,-0.083413,0.030061,0.077593
811,2017-08-01,0.2177,0.29855,-0.51916,-0.67702,0.40681,0.14819,-0.082483,0.029823,0.07759
812,2017-09-01,0.0026808,0.18328,-0.43137,-0.72876,0.40109,0.14747,-0.08157,0.029583,0.077586
813,2017-10-01,-0.21386,0.052754,-0.33233,-0.77488,0.39541,0.14666,-0.080674,0.029342,0.077583
814,2017-11-01,-0.34319,-0.078966,-0.22471,-0.81557,0.38981,0.14574,-0.079795,0.029099,0.07758
815,2017-12-01,-0.39661,-0.19783,-0.11117,-0.85099,0.38436,0.14472,-0.078933,0.028855,0.077577
816,2018-01-01,-0.28373,-0.29143,0.0056482,-0.88131,0.37911,0.1436,-0.078087,0.02861,0.077574
817,2018-02-01,-0.20753,-0.354,0.12307,-0.90671,0.37411,0.14239,-0.077258,0.028363,0.077571
818,2018-03-01,-0.069358,-0.38141,0.23839,-0.92735,0.36941,0.14109,-0.076445,0.028114,0.077568
819,2018-04-01,0.029479,-0.36968,0.34909,-0.94342,0.36506,0.13969,-0.075649,0.027865,0.077565
820,2018-05-01,0.18765,-0.31534,0.45314,-0.95507,0.36112,0.1382,-0.074869,0.027614,0.077562
821,2018-06-01,0.20383,-0.21508,0.54868,-0.96249,0.35764,0.13661,-0.074105,0.027362,0.077559
822,2018-07-01,-0.017003,-0.071875,0.63381,-0.96584,0.35466,0.13494,-0.073357,0.027108,0.077556
823,2018-08-01,-0.14515,0.086582,0.70665,-0.96529,0.35226,0.13318,-0.072625,0.026853,0.077554
824,2018-09-01,-0.14641,0.22809,0.76531,-0.96101,0.35045,0.13133,-0.071909,0.026597,0.077551
825,2018-10-01,0.0092768,0.32458,0.80793,-0.95309,0.34923,0.1294,-0.071208,0.026339,0.077548
826,2018-11-01,0.1346,0.36537,0.83261,-0.94162,0.34856,0.12738,-0.070523,0.026081,0.077546
827,2018-12-01,0.035037,0.34646,0.83806,-0.92675,0.34841,0.12528,-0.069853,0.025821,0.077543
